# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
10.653;2742.2;155.07;-22.265;173.5;22.904;-1097.1;-0.67219;1097.1;-179.96;77.816;5.3703;52;19.984;9.8037;0.083917;-5.61E-04;2.4849;0.018926;9637.1;0;4.3355;0.088391;1905.6;1220.8;4.8913;0.52257;22051180;0;130.77;0.62112;0.62113;0.32735;0.19777;0.095998;0.025874;0.12665;-2.57E-04;0;0;0;0;2.02E-04;0.017971;140;153.94;64.259;-179.93;NaN;-3.4743;715.52;329.19;0.05;0.095399
10.703;2749.9;153.97;-21.584;172.38;22.486;-1101;-0.67676;1101;-179.96;77.523;6.3059;52;19.984;9.8037;0.091258;-5.60E-04;-2.2917;0.0036114;9637.1;0;4.3355;0.088391;1905.3;1220.8;4.8893;0.51909;21887680;0;128.76;0.62042;0.62044;0.32747;0.19724;0.095706;0.028123;0.13721;2.74E-04;0;0;0;0;-1.75E-04;0.017867;140;153.94;64.398;-179.93;NaN;-3.5245;714.81;329.16;0.05;0.0957
10.753;2757.6;152.9;-21.166;171.28;22.213;-1104.8;-0.68133;1104.8;-179.96;77.191;6.7394;52;19.984;9.8037;0.17984;-5.65E-04;2.1949;0.0023831;9637.1;0;4.3355;0.088391;1903.9;1220.8;4.8793;0.51589;21736553;0;126.93;0.61978;0.61984;0.32758;0.19676;0.095441;0.05549;0.27102;-5.42E-05;0;0;0;0;1.62E-04;0.017763;140;153.94;64.406;-179.93;NaN;-3.5744;714.11;329.13;0.038954;0.096082
10.792;2763.5;152.08;-21.375;170.43;22.183;-1107.8;-0.68491;1107.8;-179.96;76.943;5.9352;52;19.984;9.8037;0.051094;-5.66E-04;4.8905;0.032399;9637.1;0;4.3355;0.088391;1905.6;1220.8;4.8915;0.51321;21611310;0;125.4;0.61925;0.61926;0.32767;0.19636;0.09522;0.015715;0.075743;-1.36E-04;0;0;0;0;8.13E-04;0.017682;140;153.94;64.259;-179.93;NaN;-3.613;713.57;329.11;0.05;0.096461
10.842;2771.1;151;-21.543;169.35;22.156;-1111.7;-0.6895;1111.7;-179.96;76.668;5.1744;52;19.984;9.8036;0.075604;-5.65E-04;-4.2514;0.037814;9637.1;0;4.3355;0.088391;1905.1;1220.8;4.888;0.51012;21465584;0;123.66;0.61864;0.61865;0.32778;0.19589;0.094966;0.023251;0.11432;-4.89E-04;0;0;0;0;-6.22E-04;0.017582;140;153.94;64.018;-179.93;NaN;-3.6622;712.88;329.08;0.05;0.096765
10.892;2778.6;149.92;-21.592;168.28;22.083;-1115.5;-0.69408;1115.5;-179.96;76.425;4.6323;52;19.984;9.8036;0.16201;-5.63E-04;-0.72684;0.015712;9637.1;0;4.3355;0.088391;1903.8;1220.8;4.8782;0.50672;21306553;0;121.77;0.61797;0.61802;0.3279;0.19538;0.094688;0.049885;0.24321;4.94E-04;0;0;0;0;-1.84E-05;0.017485;140;153.94;63.886;-179.93;NaN;-3.7111;712.19;329.05;0.045116;0.097062
10.937;2785.4;148.95;-21.267;167.32;21.819;-1118.9;-0.69822;1118.9;-179.96;76.213;4.8764;52;19.984;9.8036;0.10428;-5.64E-04;2.7841;0.020176;9637.1;0;4.3355;0.088391;1904.4;1220.8;4.8831;0.50351;21157696;0;120;0.61734;0.61736;0.32801;0.19491;0.094428;0.032051;0.15595;-2.52E-04;0;0;0;0;2.74E-04;0.017398;140;153.94;63.939;-179.93;NaN;-3.755;711.57;329.02;0.05;0.097359
10.987;2792.8;147.91;-20.501;166.27;21.371;-1122.7;-0.70281;1122.7;-179.96;75.942;6.0352;52;19.984;9.8036;0.12514;-5.64E-04;-2.6458;0.0025622;9637.1;0;4.3355;0.088391;1904;1220.8;4.8802;0.50032;21008459;0;118.26;0.61672;0.61675;0.32811;0.19443;0.094171;0.038457;0.18806;-5.34E-05;0;0;0;0;-2.51E-04;0.017301;140;153.94;64.099;-179.93;NaN;-3.8032;710.89;328.99;0.05;0.09766
11.037;2800.2;146.9;-19.961;165.22;21.087;-1126.5;-0.70742;1126.5;-179.96;75.617;6.7969;52;19.984;9.8035;0.27833;-5.64E-04;3.0964;0.0021774;9637.1;0;4.3355;0.088391;1901.7;1220.8;4.8639;0.49759;20879063;0;116.78;0.61619;0.61634;0.32821;0.19403;0.093953;0.085765;0.41632;1.23E-04;0;0;0;0;3.47E-04;0.017201;140;153.94;64.1;-179.93;NaN;-3.8511;710.22;328.97;0.027407;0.097958
11.065;2804.2;146.35;-20.129;164.65;21.07;-1128.6;-0.70995;1128.6;-179.96;75.435;6.227;52;19.984;9.8035;0.17854;-5.65E-04;6.7103;0.010776;9637.1;0;4.3355;0.088391;1903.1;1220.8;4.8736;0.49592;20800824;0;115.86;0.61586;0.61593;0.32826;0.19378;0.09382;0.054884;0.26596;-2.48E-04;0;0;0;0;0.0016414;0.017146;140;153.94;63.962;-179.93;NaN;-3.8772;709.85;328.95;0.041111;0.098256
11.106;2810.2;145.51;-20.747;163.8;21.255;-1131.7;-0.71374;1131.7;-179.96;75.213;4.6189;52;19.983;9.8035;0.11971;-5.65E-04;-7.2349;0.029958;9637.1;0;4.3355;0.088391;1903.8;1220.8;4.8788;0.49315;20672276;0;114.38;0.61533;0.61536;0.32835;0.19337;0.093599;0.036735;0.18116;-1.95E-04;0;0;0;0;-0.0019299;0.017068;140;153.94;63.655;-179.93;NaN;-3.9162;709.3;328.93;0.05;0.098554
11.156;2817.4;144.47;-20.969;162.78;21.31;-1135.5;-0.71836;1135.5;-179.96;75.009;3.7972;52;19.983;9.8035;0.27179;-5.61E-04;-1.5901;0.013702;9637.1;0;4.3355;0.088391;1901.6;1220.8;4.8625;0.48998;20525015;0;112.72;0.61472;0.61486;0.32846;0.19291;0.09335;0.083625;0.40636;-4.76E-04;0;0;0;0;-9.45E-05;0.016977;140;153.94;63.423;-179.93;NaN;-3.9634;708.64;328.9;0.029022;0.098853
11.185;2821.6;143.86;-20.716;162.19;21.114;-1137.6;-0.72103;1137.6;-179.96;74.896;4.0768;52;19.983;9.8035;0.2115;-5.62E-04;2.0716;0.012629;9637.1;0;4.3355;0.088391;1902.3;1220.8;4.8682;0.48817;20440642;0;111.75;0.61437;0.61446;0.32852;0.19265;0.093207;0.064971;0.31619;-7.63E-05;0;0;0;0;1.62E-04;0.016924;140;153.94;63.432;-179.93;NaN;-3.9905;708.26;328.88;0.037597;0.099153
11.223;2827;143.09;-20.096;161.43;20.717;-1140.4;-0.7245;1140.4;-179.96;74.726;5.0356;52;19.983;9.8035;0.011331;-5.61E-04;4.3097;0.091498;9637.1;0;4.3355;0.088391;1905.1;1220.8;4.888;0.48588;20334181;0;110.53;0.61393;0.61393;0.32859;0.19231;0.093029;0.0034648;0.015912;2.72E-04;0;0;0;0;7.06E-04;0.016856;140;153.94;63.563;-179.93;NaN;-4.0256;707.76;328.86;0.05;0.099507
11.273;2834.1;142.11;-19.394;160.43;20.328;-1144.2;-0.72912;1144.2;-179.96;74.443;6.0933;52;19.983;9.8034;0.21679;-5.61E-04;-1.2944;-0.0033463;9637.1;0;4.3355;0.088391;1902.1;1220.8;4.8663;0.48287;20193781;0;108.98;0.61336;0.61345;0.32869;0.19187;0.092794;0.066541;0.32387;5.62E-05;0;0;0;0;-6.45E-05;0.016762;140;153.94;63.723;-179.92;NaN;-4.072;707.11;328.83;0.037576;0.099863
11.31;2839.5;141.38;-19.247;159.68;20.196;-1147;-0.7326;1147;-179.96;74.212;6.1176;52;19.983;9.8034;0.23329;-5.61E-04;2.9806;-0.0046852;9637.1;0;4.3355;0.088391;1901.8;1220.8;4.864;0.48063;2.01E+07;0;107.83;0.61294;0.61304;0.32876;0.19155;0.092621;0.071603;0.34787;1.85E-04;0;0;0;0;3.45E-04;0.01669;140;153.94;63.692;-179.92;NaN;-4.1066;706.62;328.81;0.035334;0.10016
11.345;2844.5;140.7;-19.355;158.98;20.165;-1149.6;-0.73588;1149.6;-179.96;74.002;5.6576;52;19.983;9.8034;0.1469;-5.60E-04;6.3679;-0.0019214;9637.1;0;4.3355;0.088391;1902.9;1220.8;4.8723;0.47869;19998982;0;106.81;0.61257;0.61261;0.32883;0.19127;0.092472;0.04499;0.21716;4.34E-04;0;0;0;0;0.001588;0.016624;140;153.94;63.522;-179.92;NaN;-4.139;706.17;328.79;0.05;0.10047
11.395;2851.5;139.73;-19.655;157.99;20.222;-1153.3;-0.74052;1153.3;-179.96;73.742;4.755;52;19.983;9.8034;0.036277;-5.61E-04;-7.6545;0.059777;9637.1;0;4.3355;0.088391;1904.4;1220.8;4.8829;0.47619;19880565;0;105.52;0.6121;0.6121;0.32891;0.19091;0.09228;0.011079;0.056703;3.86E-04;0;0;0;0;-0.0023192;0.016533;140;153.94;63.154;-179.93;NaN;-4.1845;705.53;328.76;0.05;0.10077
11.445;2858.4;138.73;-20.013;157.02;20.357;-1157;-0.74516;1157;-179.96;73.533;3.7272;52;19.983;9.8034;0.24662;-5.61E-04;-3.9694;0.015223;9637.1;0;4.3355;0.088391;1901.3;1220.8;4.8608;0.47325;19744334;0;104.05;0.61154;0.61166;0.329;0.19049;0.092056;0.075619;0.36828;3.72E-04;0;0;0;0;-6.32E-04;0.016445;140;153.94;62.846;-179.93;NaN;-4.2298;704.89;328.74;0.03451;0.10106
11.48;2863.2;138.04;-19.952;156.35;20.275;-1159.5;-0.74837;1159.5;-179.96;73.409;3.6057;52;19.983;9.8034;0.26621;-5.60E-04;0.33608;0.013166;9637.1;0;4.3355;0.088391;1901;1220.8;4.8582;0.4711;19645515;0;102.98;0.61114;0.61127;0.32907;0.19018;0.091893;0.081631;0.39652;1.64E-04;0;0;0;0;4.57E-06;0.016386;140;153.94;62.783;-179.93;NaN;-4.2608;704.45;328.72;0.032365;0.10136
11.512;2867.7;137.4;-19.634;155.72;20.034;-1161.9;-0.75137;1161.9;-179.96;73.286;3.9859;52;19.983;9.8033;0.17567;-5.60E-04;3.6918;0.01246;9637.1;0;4.3355;0.088391;1902.2;1220.8;4.8669;0.46903;1.96E+07;0;101.94;0.61075;0.61081;0.32914;0.18988;0.091737;0.053745;0.26077;4.25E-04;0;0;0;0;5.56E-04;0.016331;140;153.94;62.852;-179.92;NaN;-4.2898;704.04;328.7;0.048547;0.1017
11.561;2874.3;136.46;-18.922;154.8;19.578;-1165.4;-0.75589;1165.4;-179.96;73.07;5.0274;52;19.983;9.8033;0.069763;-5.59E-04;-5.0923;0.0054989;9637.1;0;4.3355;0.088391;1903.6;1220.8;4.877;0.46592;19407873;0;100.4;0.61017;0.61018;0.32923;0.18944;0.091503;0.021285;0.1045;1.74E-04;0;0;0;0;-0.0010728;0.016247;140;153.94;63.087;-179.92;NaN;-4.333;703.44;328.67;0.05;0.102
11.611;2881.1;135.54;-18.284;153.85;19.237;-1169.1;-0.76054;1169.1;-179.96;72.789;5.9801;52;19.983;9.8033;0.29621;-5.59E-04;-0.43513;0.0013113;9637.1;0;4.3355;0.088391;1900.3;1220.8;4.8532;0.46308;19276742;0;99.032;0.60965;0.60981;0.32932;0.18903;0.091292;0.090766;0.44037;-2.40E-04;0;0;0;0;-7.93E-06;0.016157;140;153.94;63.242;-179.92;NaN;-4.3772;702.81;328.65;0.030231;0.10229
11.641;2885.2;134.98;-18.264;153.27;19.168;-1171.3;-0.76336;1171.3;-179.96;72.61;5.8183;52;19.983;9.8033;0.27081;-5.60E-04;3.5062;0.0054265;9637.1;0;4.3355;0.088391;1900.6;1220.8;4.8553;0.46131;19195201;0;98.166;0.60932;0.60946;0.32938;0.18878;0.09116;0.082913;0.40237;1.11E-04;0;0;0;0;5.19E-04;0.016103;140;153.94;63.195;-179.92;NaN;-4.4038;702.44;328.63;0.033358;0.10259
11.675;2889.7;134.37;-18.511;152.65;19.201;-1173.7;-0.76647;1173.7;-179.96;72.426;5.1001;52;19.983;9.8033;0.11928;-5.59E-04;6.4845;0.014485;9637.1;0;4.3355;0.088391;1902.6;1220.8;4.8703;0.45933;19104214;0;97.192;0.60896;0.60898;0.32944;0.1885;0.091014;0.036389;0.17549;2.53E-04;0;0;0;0;0.0017905;0.016044;140;153.94;63.022;-179.92;NaN;-4.433;702.03;328.61;0.05;0.10289
11.725;2896.4;133.44;-18.772;151.72;19.26;-1177.3;-0.77114;1177.3;-179.96;72.201;4.3109;52;19.983;9.8033;0.055504;-5.59E-04;-6.2306;0.029337;9637.1;0;4.3355;0.088391;1903.5;1220.8;4.8762;0.4568;18986613;0;95.966;0.60849;0.6085;0.32952;0.18815;0.090828;0.016903;0.08417;3.57E-04;0;0;0;0;-0.0016716;0.015959;140;153.94;62.69;-179.92;NaN;-4.4765;701.42;328.59;0.05;0.10319
11.775;2903;132.5;-18.901;150.79;19.279;-1180.9;-0.77581;1180.9;-179.96;71.991;3.7986;52;19.983;9.8032;0.16998;-5.57E-04;-4.4775;0.0070837;9637.1;0;4.3355;0.088391;1901.7;1220.8;4.8639;0.45429;1.89E+07;0;94.771;0.60803;0.60809;0.32959;0.1878;0.090645;0.051872;0.2531;-1.85E-04;0;0;0;0;-8.73E-04;0.015875;140;153.94;62.413;-179.92;NaN;-4.5197;700.82;328.56;0.05;0.10349
11.825;2909.6;131.55;-18.807;149.87;19.165;-1184.5;-0.78048;1184.5;-179.96;71.81;3.6852;52;19.983;9.8032;0.18786;-5.56E-04;-0.016052;0.0041314;9637.1;0;4.3355;0.088391;1901.4;1220.8;4.8614;0.45147;18741418;0;93.442;0.60752;0.60759;0.32968;0.1874;0.09044;0.057322;0.27905;1.03E-04;0;0;0;0;-1.14E-08;0.015794;140;153.94;62.301;-179.92;NaN;-4.5626;700.25;328.53;0.05;0.10379
11.875;2916.2;130.62;-18.281;148.96;18.804;-1188.1;-0.78516;1188.1;-179.96;71.608;4.4051;52;19.983;9.8032;0.0045714;-5.55E-04;2.0638;-0.017823;9637.1;0;4.3355;0.088391;1903.9;1220.8;4.8795;0.4488;18619154;0;92.181;0.60703;0.60703;0.32976;0.18703;0.090246;0.0013889;0.0068904;4.31E-04;0;0;0;0;1.90E-04;0.015712;140;153.94;62.368;-179.92;NaN;-4.6052;699.68;328.51;0.05;0.10409
11.925;2922.7;129.72;-17.808;148.06;18.506;-1191.7;-0.78985;1191.7;-179.96;71.371;5.0356;52;19.983;9.8032;0.16197;-5.56E-04;-0.26829;-0.0037188;9637.1;0;4.3355;0.088391;1901.6;1220.8;4.8628;0.44612;18497106;0;90.948;0.60655;0.6066;0.32984;0.18666;0.090055;0.049354;0.23964;4.38E-04;0;0;0;0;-3.25E-06;0.015629;140;153.94;62.439;-179.92;NaN;-4.6475;699.11;328.48;0.05;0.10438
11.975;2929.2;128.84;-17.632;147.16;18.356;-1195.2;-0.79454;1195.2;-179.96;71.116;5.106;52;19.983;9.8032;0.19189;-5.57E-04;3.5069;-0.0082811;9637.1;0;4.3355;0.088391;1901.1;1220.8;4.8591;0.44356;1.84E+07;0;89.769;0.60609;0.60616;0.32992;0.1863;0.089872;0.058484;0.28357;4.29E-04;0;0;0;0;5.62E-04;0.015545;140;153.94;62.359;-179.92;NaN;-4.6896;698.55;328.46;0.05;0.10468
12.025;2935.6;127.95;-17.863;146.27;18.395;-1198.8;-0.79923;1198.8;-179.96;70.873;4.3906;52;19.982;9.8031;0.025304;-5.59E-04;6.1673;-0.056356;9637.1;0;4.3355;0.088391;1903.4;1220.8;4.8756;0.44091;18259157;0;88.55;0.60561;0.60562;0.33;0.18593;0.089684;0.0076815;0.035832;-8.33E-05;0;0;0;0;0.0017596;0.015462;140;153.94;62.103;-179.92;NaN;-4.7313;697.99;328.43;0.05;0.10499
12.075;2942;127.05;-18.045;145.39;18.441;-1202.3;-0.80393;1202.3;-179.96;70.676;3.7981;52;19.982;9.8031;0.11776;-5.58E-04;-4.5546;-0.0062154;9637.1;0;4.3355;0.088391;1902;1220.8;4.8655;0.43839;18143837;0;87.408;0.60516;0.60519;0.33007;0.18559;0.089506;0.035806;0.17523;4.65E-04;0;0;0;0;-9.71E-04;0.015383;140;153.94;61.825;-179.92;NaN;-4.7727;697.44;328.41;0.05;0.10533
12.125;2948.3;126.15;-18.035;144.51;18.384;-1205.8;-0.80864;1205.8;-179.96;70.487;3.5692;52;19.982;9.8031;0.16885;-5.58E-04;-2.1881;3.31E-04;9637.1;0;4.3355;0.088391;1901.2;1220.8;4.8597;0.43581;18026426;0;86.253;0.6047;0.60476;0.33015;0.18523;0.089325;0.051374;0.25008;9.43E-05;0;0;0;0;-2.27E-04;0.015304;140;153.94;61.653;-179.92;NaN;-4.8139;696.89;328.38;0.05;0.10566
12.175;2954.6;125.25;-17.815;143.64;18.196;-1209.4;-0.81336;1209.4;-179.96;70.31;3.7061;52;19.982;9.8031;0.12143;-5.60E-04;1.143;0.0024117;9637.1;0;4.3355;0.088391;1901.7;1220.8;4.8639;0.43302;1.79E+07;0;85.011;0.60421;0.60424;0.33023;0.18485;0.08913;0.036894;0.17933;-2.60E-04;0;0;0;0;6.27E-05;0.015227;140;153.94;61.632;-179.92;NaN;-4.8547;696.34;328.36;0.05;0.10599
12.225;2960.8;124.37;-17.378;142.77;17.891;-1212.9;-0.81808;1212.9;-179.96;70.109;4.2544;52;19.982;9.8031;0.037602;-5.60E-04;-1.7828;-0.012649;9637.1;0;4.3355;0.088391;1902.9;1220.8;4.8719;0.43031;17777974;0;83.816;0.60373;0.60373;0.33031;0.18448;0.088942;0.011399;0.055393;-4.60E-04;0;0;0;0;-1.54E-04;0.015149;140;153.94;61.717;-179.92;NaN;-4.8953;695.8;328.33;0.05;0.10631
12.275;2967;123.51;-17.044;141.91;17.659;-1216.4;-0.8228;1216.4;-179.96;69.887;4.6196;52;19.982;9.803;0.15094;-5.59E-04;-0.0088506;-0.0072566;9637.1;0;4.3355;0.088391;1901.2;1220.8;4.8597;0.42761;17656126;0;82.643;0.60326;0.6033;0.33039;0.18411;0.088756;0.045851;0.2227;-7.09E-05;0;0;0;0;0;0.015071;140;153.94;61.769;-179.92;NaN;-4.9356;695.26;328.31;0.05;0.10661
12.325;2973.2;122.66;-16.976;141.06;17.56;-1219.9;-0.82753;1219.9;-179.96;69.656;4.4903;52;19.982;9.803;0.13123;-5.59E-04;2.9746;-0.012004;9637.1;0;4.3355;0.088391;1901.4;1220.8;4.8611;0.42493;17535414;0;81.484;0.60279;0.60282;0.33046;0.18375;0.088573;0.039829;0.19313;-1.83E-04;0;0;0;0;4.41E-04;0.014992;140;153.94;61.693;-179.92;NaN;-4.9756;694.73;328.28;0.05;0.10691
12.375;2979.3;121.81;-17.119;140.22;17.574;-1223.3;-0.83226;1223.3;-179.96;69.445;3.9716;52;19.982;9.803;0.0016613;-5.58E-04;4.0962;-0.56346;9637.1;0;4.3355;0.088391;1903.1;1220.8;4.8738;0.42224;17414315;0;80.326;0.60232;0.60232;0.33054;0.18339;0.08839;5.03E-04;0.0013989;3.56E-04;0;0;0;0;8.47E-04;0.014914;140;153.94;61.505;-179.92;NaN;-5.0153;694.2;328.26;0.05;0.10721
12.425;2985.3;120.95;-17.117;139.38;17.524;-1226.8;-0.83701;1226.8;-179.96;69.256;3.753;52;19.982;9.803;0.051119;-5.58E-04;-3.2821;-0.013931;9637.1;0;4.3355;0.088391;1902.4;1220.8;4.8682;0.41984;17305364;0;79.3;0.6019;0.6019;0.33061;0.18306;0.088228;0.015477;0.075746;-5.83E-05;0;0;0;0;-5.50E-04;0.014839;140;153.94;61.317;-179.92;NaN;-5.0547;693.67;328.24;0.05;0.10751
12.475;2991.4;120.1;-17.052;138.54;17.439;-1230.3;-0.84176;1230.3;-179.96;69.067;3.6523;52;19.982;9.803;0.070772;-5.58E-04;-2.5216;9.60E-04;9637.1;0;4.3355;0.088391;1902;1220.8;4.8656;0.41741;17195738;0;78.275;0.60148;0.60149;0.33068;0.18274;0.088065;0.021429;0.10477;-2.06E-04;0;0;0;0;-3.29E-04;0.014765;140;153.94;61.17;-179.92;NaN;-5.0939;693.15;328.21;0.05;0.10781
12.525;2997.4;119.25;-16.903;137.72;17.303;-1233.7;-0.84652;1233.7;-179.96;68.887;3.7;52;19.982;9.8029;0.046607;-5.58E-04;-1.1016;0.0059871;9637.1;0;4.3355;0.088391;1902.3;1220.8;4.8676;0.41493;17083936;0;77.234;0.60105;0.60106;0.33074;0.18241;0.087899;0.014099;0.068944;-1.93E-04;0;0;0;0;-6.35E-05;0.014691;140;153.94;61.082;-179.92;NaN;-5.1328;692.63;328.19;0.05;0.10811
12.575;3003.3;118.41;-16.542;136.9;17.058;-1237.1;-0.85128;1237.1;-179.96;68.693;4.1624;52;19.982;9.8029;0.096173;-5.58E-04;1.333;6.92E-04;9637.1;0;4.3355;0.088391;1901.5;1220.8;4.862;0.41282;16987498;0;76.348;0.60069;0.60071;0.3308;0.18213;0.087759;0.029116;0.14152;-2.74E-04;0;0;0;0;9.39E-05;0.014617;140;153.94;61.031;-179.92;NaN;-5.1714;692.11;328.17;0.05;0.10841
12.625;3009.2;117.59;-16.559;136.08;17.013;-1240.6;-0.85604;1240.6;-179.96;68.48;3.9029;52;19.982;9.8029;0.033338;-5.58E-04;3.5456;0.024829;9637.1;0;4.3355;0.088391;1902.3;1220.8;4.868;0.41024;16872053;0;75.285;0.60025;0.60025;0.33087;0.18178;0.087589;0.010075;0.048276;8.70E-05;0;0;0;0;6.73E-04;0.014542;140;153.94;60.903;-179.92;NaN;-5.2098;691.6;328.14;0.05;0.10871
12.675;3015.1;116.76;-16.705;135.27;17.047;-1244;-0.86081;1244;-179.96;68.305;3.3981;52;19.982;9.8029;0.10348;-5.57E-04;-2.2332;0.014692;9637.1;0;4.3355;0.088391;1901.2;1220.8;4.8601;0.40742;16746669;0;74.141;0.59977;0.59979;0.33095;0.18141;0.087403;0.031308;0.15237;1.03E-05;0;0;0;0;-2.71E-04;0.01447;140;153.94;60.751;-179.92;NaN;-5.2479;691.09;328.12;0.05;0.10901
12.725;3020.9;115.93;-16.531;134.46;16.898;-1247.4;-0.86558;1247.4;-179.96;68.133;3.501;52;19.982;9.8029;0.061796;-5.58E-04;-0.81443;0.0072879;9637.1;0;4.3355;0.088391;1901.8;1220.8;4.8639;0.405;16638102;0;73.158;0.59935;0.59936;0.33102;0.18109;0.087246;0.018674;0.091281;1.10E-04;0;0;0;0;-3.64E-05;0.014398;140;153.94;60.678;-179.92;NaN;-5.2857;690.58;328.1;0.05;0.10931
12.775;3026.6;115.1;-16.297;133.67;16.714;-1250.8;-0.87036;1250.8;-179.96;67.953;3.7113;52;19.982;9.8029;0.015477;-5.57E-04;0.41024;-0.011233;9637.1;0;4.3355;0.088391;1902.3;1220.8;4.8682;0.40257;16529054;0;72.178;0.59894;0.59894;0.33108;0.18077;0.087088;0.0046707;0.022723;6.73E-06;0;0;0;0;9.36E-06;0.014327;140;153.94;60.652;-179.91;NaN;-5.3232;690.08;328.07;0.05;0.10961
12.825;3032.4;114.3;-16.035;132.87;16.522;-1254.2;-0.87515;1254.2;-179.96;67.761;3.9844;52;19.982;9.8028;0.11243;-5.58E-04;1.3211;-5.23E-04;9637.1;0;4.3355;0.088391;1900.9;1220.8;4.8577;0.40029;16426786;0;71.271;0.59856;0.59858;0.33115;0.18047;0.086941;0.033988;0.16481;2.04E-04;0;0;0;0;9.82E-05;0.014255;140;153.94;60.615;-179.91;NaN;-5.3605;689.58;328.05;0.05;0.10991
12.875;3038.1;113.5;-15.865;132.08;16.389;-1257.6;-0.87995;1257.6;-179.96;67.558;4.1095;52;19.982;9.8028;0.1614;-5.57E-04;3.6408;-5.78E-04;9637.1;0;4.3355;0.088391;1900.1;1220.8;4.8523;0.3982;16332147;0;70.451;0.59831;0.59836;0.3312;0.1803;0.086807;0.04883;0.23622;3.33E-04;0;0;0;0;7.54E-04;0.014183;140;153.94;60.494;-179.91;NaN;-5.3975;689.09;328.03;0.05;0.11021
12.925;3043.7;112.7;-15.984;131.3;16.409;-1261;-0.88475;1261;-179.96;67.358;3.7118;52;19.982;9.8028;0.044356;-5.58E-04;5.6739;0.0078165;9637.1;0;4.3355;0.088391;1901.7;1220.8;4.8638;0.39593;1.62E+07;0;69.566;0.59805;0.59806;0.33126;0.18013;0.086663;0.013381;0.063332;1.50E-05;0;0;0;0;0.0018518;0.014112;140;153.94;60.253;-179.91;NaN;-5.4343;688.6;328.01;0.05;0.11051
12.975;3049.3;111.9;-16.171;130.52;16.485;-1264.3;-0.88956;1264.3;-179.96;67.188;3.2;52;19.982;9.8028;0.11379;-5.58E-04;-4.8604;0.0090378;9637.1;0;4.3355;0.088391;1900.7;1220.8;4.8562;0.39358;16125348;0;68.665;0.59779;0.59782;0.33133;0.17995;0.086514;0.03437;0.16817;-1.46E-04;0;0;0;0;-0.0013753;0.014042;140;153.94;59.98;-179.91;NaN;-5.4708;688.11;327.98;0.05;0.1108
13.025;3054.9;111.09;-16.19;129.75;16.464;-1267.7;-0.89437;1267.7;-179.96;67.033;2.989;52;19.981;9.8028;0.17571;-5.59E-04;-2.6144;0.0066104;9637.1;0;4.3355;0.088391;1899.7;1220.8;4.8494;0.39127;16022028;0;67.787;0.59754;0.59759;0.33139;0.17978;0.086368;0.053124;0.25753;3.00E-04;0;0;0;0;-4.03E-04;0.013975;140;153.94;59.79;-179.91;NaN;-5.507;687.62;327.96;0.05;0.1111
13.075;3060.5;110.28;-16.136;128.98;16.39;-1271;-0.89919;1271;-179.96;66.885;2.8784;52;19.981;9.8027;0.1999;-5.58E-04;0.09331;0.0060479;9637.1;0;4.3355;0.088391;1899.3;1220.8;4.8464;0.38861;15904691;0;66.791;0.59724;0.59732;0.33146;0.17958;0.086201;0.060449;0.29248;4.02E-04;0;0;0;0;5.20E-07;0.013908;140;153.94;59.725;-179.91;NaN;-5.543;687.14;327.94;0.05;0.1114
13.125;3066;109.48;-15.811;128.22;16.139;-1274.4;-0.90402;1274.4;-179.96;66.738;3.2349;52;19.981;9.8027;0.064013;-5.59E-04;2.646;0.0052173;9637.1;0;4.3355;0.088391;1901.2;1220.8;4.8598;0.38604;15791177;0;65.826;0.59696;0.59697;0.33152;0.1794;0.086042;0.019294;0.093027;-3.09E-04;0;0;0;0;4.24E-04;0.013841;140;153.94;59.803;-179.91;NaN;-5.5787;686.67;327.92;0.05;0.1117
13.175;3071.4;108.7;-15.432;127.46;15.869;-1277.7;-0.90885;1277.7;-179.96;66.56;3.6981;52;19.981;9.8027;0.113;-5.59E-04;-1.8302;-0.006048;9637.1;0;4.3355;0.088391;1900.4;1220.8;4.8543;0.38353;15680552;0;64.902;0.59669;0.59671;0.33159;0.17921;0.085887;0.034084;0.1652;-2.90E-04;0;0;0;0;-2.05E-04;0.013774;140;153.94;59.925;-179.91;NaN;-5.6141;686.19;327.9;0.05;0.11199
