# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
9.2216;2376.6;200.79;-28.04;220.57;29.127;-928.02;-0.51422;928.02;-179.97;91.298;7.8838;52;19.986;9.8049;0.01156;0.0065805;-5.0643;0.058373;11649;0;4.9398;0.091443;1918.2;1158.3;5.4279;0.66339;28977147;0;231.59;0.65203;0.65203;0.32173;0.2209;0.1094;0.0036769;0.020362;-3.1663e-4;0;0;0;0;-5.1716e-4;0.022421;140;153.94;66.257;-179.94;NaN;-1.0982;749.07;330.63;0.05;0.12751
9.2716;2386.6;199.39;-28.062;219.14;28.943;-932.57;-0.51884;932.57;-179.97;90.934;7.0866;52;19.986;9.8048;0.094832;0.0065825;-1.2499;0.0088386;11649;0;4.9398;0.091443;1916.6;1158.3;5.4163;0.65923;28767479;0;228.07;0.65104;0.65106;0.32191;0.22017;0.10896;0.03018;0.16303;-2.154e-4;0;0;0;0;-3.191e-5;0.022288;140;153.94;66.092;-179.94;NaN;-1.1632;748.11;330.59;0.043134;0.12799
9.3147;2395.2;198.19;-27.498;217.92;28.564;-936.49;-0.52283;936.49;-179.97;90.615;7.7329;52;19.986;9.8048;0.0089796;0.0065819;1.0456;0.023966;11649;0;4.9398;0.091443;1917.4;1158.3;5.4222;0.65573;2.859e7;0;225.1;0.65021;0.65021;0.32207;0.21955;0.10859;0.00285;0.015108;2.0653e-4;0;0;0;0;2.2574e-5;0.022174;140;153.94;66.102;-179.94;NaN;-1.2189;747.29;330.56;0.05;0.12844
9.3647;2405.1;196.83;-27.002;216.52;28.195;-941.01;-0.52746;941.01;-179.97;90.211;8.1152;52;19.986;9.8048;0.050558;0.0065812;0.77389;-0.0068402;11649;0;4.9398;0.091443;1916.4;1158.3;5.4148;0.65154;28381030;0;221.62;0.64922;0.64923;0.32225;0.21882;0.10815;0.016042;0.086643;2.2255e-4;0;0;0;0;1.2529e-5;0.022041;140;153.94;66.115;-179.94;NaN;-1.2831;746.36;330.52;0.05;0.12892
9.4147;2414.9;195.48;-27.018;215.13;27.99;-945.51;-0.5321;945.51;-179.97;89.824;7.3101;52;19.986;9.8047;0.032422;0.0065814;-1.4596;-2.2486e-4;11649;0;4.9398;0.091443;1916.2;1158.3;5.4133;0.64709;28162066;0;218;0.64818;0.64818;0.32245;0.21805;0.10769;0.010272;0.055772;2.0973e-4;0;0;0;0;-4.5191e-5;0.02191;140;153.94;66.043;-179.94;NaN;-1.3469;745.46;330.48;0.05;0.12936
9.4647;2424.6;194.13;-26.812;213.76;27.712;-949.99;-0.53675;949.99;-179.97;89.473;7.008;52;19.986;9.8047;0.054262;0.0065793;1.4289;-0.0011463;11649;0;4.9398;0.091443;1915.4;1158.3;5.4077;0.64259;27940901;0;214.37;0.64713;0.64713;0.32264;0.21726;0.10722;0.017178;0.09242;1.0976e-4;0;0;0;0;4.3931e-5;0.021783;140;153.94;66.044;-179.94;NaN;-1.4102;744.57;330.44;0.05;0.12991
9.5147;2434.3;192.81;-26.15;212.4;27.286;-954.46;-0.5414;954.46;-179.97;89.104;7.7891;52;19.986;9.8047;0.058849;0.0065793;-1.3241;-0.0088082;11649;0;4.9398;0.091443;1914.9;1158.3;5.4042;0.6384;27734052;0;211.01;0.64615;0.64616;0.32282;0.21654;0.10679;0.018612;0.10106;-4.5207e-4;0;0;0;0;-3.8226e-5;0.021655;140;153.94;66.133;-179.94;NaN;-1.4731;743.69;330.41;0.05;0.13038
9.5647;2443.9;191.51;-25.786;211.06;26.984;-958.9;-0.54605;958.9;-179.97;88.706;7.9527;52;19.986;9.8046;0.092561;0.0065775;2.5123;-0.002918;11649;0;4.9398;0.091443;1914.1;1158.3;5.398;0.63449;2.754e7;0;207.91;0.64525;0.64527;0.32299;0.21587;0.10639;0.029265;0.15774;-2.2943e-4;0;0;0;0;1.3936e-4;0.021527;140;153.94;66.102;-179.94;NaN;-1.5355;742.81;330.37;0.048467;0.13085
9.6132;2453.2;190.26;-25.904;209.77;26.853;-963.19;-0.55056;963.19;-179.97;88.339;7.0757;52;19.986;9.8046;0.011608;0.0065777;-4.6585;0.068238;11649;0;4.9398;0.091443;1914.8;1158.3;5.4035;0.63086;27358711;0;205.02;0.64441;0.64442;0.32315;0.21525;0.10602;0.0036607;0.020427;-1.8891e-4;0;0;0;0;-4.848e-4;0.021405;140;153.94;65.909;-179.94;NaN;-1.5957;741.96;330.33;0.05;0.13129
9.6632;2462.7;188.96;-25.977;208.45;26.725;-967.6;-0.55522;967.6;-179.97;88.011;6.2783;52;19.986;9.8046;0.10658;0.0065788;-1.3624;0.0086018;11649;0;4.9398;0.091443;1913.1;1158.3;5.3913;0.62694;27165022;0;201.98;0.64352;0.64354;0.32331;0.21458;0.10563;0.033644;0.18187;-4.5486e-4;0;0;0;0;-4.1991e-5;0.021283;140;153.94;65.748;-179.94;NaN;-1.6573;741.09;330.29;0.043156;0.13172
9.7064;2470.8;187.85;-25.514;207.32;26.395;-971.39;-0.55925;971.39;-179.97;87.732;6.765;52;19.986;9.8046;0.031936;0.0065793;1.5589;0.021092;11649;0;4.9398;0.091443;1913.8;1158.3;5.3964;0.6236;2.7e7;0;199.38;0.64275;0.64276;0.32345;0.21401;0.10529;0.010057;0.053788;-4.5667e-4;0;0;0;0;5.5584e-5;0.021179;140;153.94;65.763;-179.94;NaN;-1.7101;740.35;330.26;0.05;0.13215
9.7564;2480.2;186.59;-24.886;206.03;26.009;-975.77;-0.56393;975.77;-179.97;87.369;7.5579;52;19.986;9.8045;0.087819;0.0065789;0.27217;6.3802e-4;11649;0;4.9398;0.091443;1912.7;1158.3;5.3883;0.61984;26813854;0;196.5;0.6419;0.64192;0.32361;0.21338;0.10492;0.027662;0.14866;-1.1504e-4;0;0;0;0;1.7153e-6;0.021057;140;153.94;65.812;-179.94;NaN;-1.771;739.49;330.23;0.05;0.13258
9.8064;2489.4;185.34;-24.872;204.75;25.827;-980.13;-0.56861;980.13;-179.97;87.005;6.9587;52;19.986;9.8045;0.019835;0.0065812;2.5841;0.024525;11649;0;4.9398;0.091443;1913.3;1158.3;5.3924;0.61586;26618713;0;193.49;0.641;0.641;0.32377;0.21271;0.10452;0.0062332;0.033235;3.3934e-4;0;0;0;0;1.5665e-4;0.020936;140;153.94;65.726;-179.94;NaN;-1.8314;738.64;330.19;0.05;0.13301
9.8564;2498.7;184.1;-24.754;203.48;25.635;-984.47;-0.5733;984.47;-179.97;86.665;6.6611;52;19.986;9.8045;0.012626;0.0065811;-2.7518;0.059811;11649;0;4.9398;0.091443;1913;1158.3;5.3908;0.61232;26442937;0;190.82;0.6402;0.6402;0.32392;0.21211;0.10417;0.0039636;0.021334;-4.2282e-4;0;0;0;0;-1.7974e-4;0.020818;140;153.94;65.588;-179.94;NaN;-1.8914;737.8;330.15;0.05;0.13343
9.9064;2507.9;182.87;-24.597;202.23;25.428;-988.8;-0.57799;988.8;-179.97;86.339;6.4499;52;19.986;9.8044;0.032795;0.0065808;-1.6032;0.013687;11649;0;4.9398;0.091443;1912.4;1158.3;5.3864;0.60872;26264805;0;188.12;0.6394;0.6394;0.32407;0.21151;0.10382;0.010291;0.055595;3.217e-4;0;0;0;0;-6.1751e-5;0.020701;140;153.94;65.477;-179.94;NaN;-1.9511;736.96;330.12;0.05;0.13386
9.9564;2517;181.65;-24.296;200.98;25.166;-993.11;-0.58269;993.11;-179.97;86.013;6.559;52;19.985;9.8044;0.0066581;0.0065811;-0.90389;-0.023308;11649;0;4.9398;0.091443;1912.5;1158.3;5.3868;0.60512;26087410;0;185.46;0.63859;0.63859;0.32422;0.21091;0.10347;0.0020863;0.011232;-4.0167e-4;0;0;0;0;-1.9867e-5;0.020585;140;153.94;65.419;-179.93;NaN;-2.0103;736.12;330.08;0.05;0.1343
10.006;2526;180.44;-24.116;199.75;24.943;-997.4;-0.58739;997.4;-179.97;85.691;6.3679;52;19.985;9.8044;0.020646;0.0065816;-0.21107;-0.0038291;11649;0;4.9398;0.091443;1911.9;1158.3;5.3829;0.60122;25897496;0;182.63;0.63773;0.63773;0.32437;0.21026;0.10309;0.0064652;0.034915;4.9568e-4;0;0;0;0;-1.0977e-6;0.02047;140;153.94;65.39;-179.93;NaN;-2.0692;735.3;330.04;0.05;0.13473
10.056;2535;179.24;-23.81;198.53;24.674;-1001.7;-0.59211;1001.7;-179.97;85.37;6.4717;52;19.985;9.8044;0.0082727;0.0065812;-0.035596;3.5047e-4;11649;0;4.9398;0.091443;1911.8;1158.3;5.3818;0.59743;25712532;0;179.89;0.63689;0.63689;0.32453;0.20964;0.10273;0.0025877;0.014308;9.5593e-5;0;0;0;0;-3.1623e-8;0.020356;140;153.94;65.39;-179.93;NaN;-2.1276;734.47;330.01;0.05;0.13516
10.106;2543.9;178.05;-23.517;197.32;24.417;-1005.9;-0.59682;1005.9;-179.97;85.045;6.5703;52;19.985;9.8043;0.036204;0.0065799;0.73495;-0.0022507;11649;0;4.9398;0.091443;1911.1;1158.3;5.3768;0.59375;25532674;0;177.26;0.63608;0.63608;0.32467;0.20903;0.10237;0.011321;0.060785;4.8345e-4;0;0;0;0;1.3651e-5;0.020243;140;153.94;65.376;-179.93;NaN;-2.1857;733.66;329.97;0.05;0.13559
10.156;2552.8;176.89;-23.228;196.12;24.182;-1010.2;-0.60154;1010.2;-179.97;84.707;6.7262;52;19.985;9.8043;0.068513;0.0065778;3.3239;-0.024711;11649;0;4.9398;0.091443;1910.4;1158.3;5.3716;0.59055;25374041;0;174.97;0.63538;0.63539;0.3248;0.2085;0.10207;0.021423;0.11433;-1.0339e-6;0;0;0;0;2.8232e-4;0.02013;140;153.94;65.276;-179.93;NaN;-2.2433;732.85;329.94;0.05;0.13602
10.206;2561.6;175.72;-23.447;194.94;24.136;-1014.4;-0.60627;1014.4;-179.97;84.397;5.7283;52;19.985;9.8043;0.073841;0.006578;-3.0745;-0.015644;11649;0;4.9398;0.091443;1910;1158.3;5.3689;0.58689;25195964;0;172.41;0.63458;0.63459;0.32495;0.20791;0.10173;0.023072;0.12435;1.3723e-4;0;0;0;0;-2.446e-4;0.02002;140;153.94;65.096;-179.93;NaN;-2.3006;732.04;329.9;0.05;0.13655
10.256;2570.4;174.55;-23.342;193.76;23.964;-1018.6;-0.61101;1018.6;-179.97;84.123;5.4245;52;19.985;9.8043;0.1091;0.0065752;0.85722;-0.0060927;11649;0;4.9398;0.091443;1909.2;1158.3;5.3632;0.58314;25014039;0;169.8;0.63376;0.63379;0.32509;0.20729;0.10137;0.034086;0.18312;-2.3939e-4;0;0;0;0;1.9266e-5;0.019912;140;153.94;65.04;-179.93;NaN;-2.3576;731.24;329.87;0.05;0.13694
10.306;2579.1;173.39;-22.769;192.6;23.582;-1022.8;-0.61576;1022.8;-179.97;83.836;6.1371;52;19.985;9.8042;0.01863;0.0065746;-2.7613;-0.061316;11649;0;4.9398;0.091443;1910.2;1158.3;5.3703;0.57942;24834365;0;167.25;0.63296;0.63296;0.32524;0.20669;0.10103;0.0058048;0.030877;-4.6874e-4;0;0;0;0;-2.0251e-4;0.019805;140;153.94;65.151;-179.93;NaN;-2.4141;730.44;329.84;0.05;0.13739
10.356;2587.7;172.27;-22.183;191.44;23.245;-1027;-0.62051;1027;-179.97;83.504;6.9465;52;19.985;9.8042;0.16113;0.0065742;1.0011;-0.0072489;11649;0;4.9398;0.091443;1907.9;1158.3;5.3541;0.57612;24672797;0;165;0.63225;0.6323;0.32537;0.20616;0.10072;0.050318;0.26894;-2.7591e-4;0;0;0;0;2.6929e-5;0.019696;140;153.94;65.21;-179.93;NaN;-2.4703;729.65;329.8;0.035101;0.13783
10.391;2593.8;171.5;-22.119;190.64;23.134;-1029.9;-0.62385;1029.9;-179.97;83.261;6.7767;52;19.985;9.8042;0.14039;0.0065747;4.9923;-0.011145;11649;0;4.9398;0.091443;1908;1158.3;5.355;0.57397;24566667;0;163.52;0.63179;0.63182;0.32545;0.20581;0.10052;0.0438;0.23385;-1.6772e-4;0;0;0;0;6.7485e-4;0.019619;140;153.94;65.103;-179.93;NaN;-2.5095;729.1;329.78;0.040702;0.13827
10.432;2600.7;170.59;-22.37;189.71;23.134;-1033.3;-0.62771;1033.3;-179.97;83.002;5.8989;52;19.985;9.8042;0.0013282;0.0065749;6.7656;-2.1029;11649;0;4.9398;0.091443;1909.8;1158.3;5.3677;0.57155;24446907;0;161.86;0.63127;0.63127;0.32555;0.20542;0.1003;4.1297e-4;0.001394;-2.5718e-4;0;0;0;0;0.0012501;0.019532;140;153.94;64.844;-179.93;NaN;-2.5547;728.46;329.75;0.05;0.13873
10.482;2609.2;169.46;-22.71;188.58;23.203;-1037.5;-0.63248;1037.5;-179.97;82.738;4.7545;52;19.985;9.8041;0.18319;0.0065704;-3.7517;-0.010644;11649;0;4.9398;0.091443;1907;1158.3;5.3477;0.56833;2.429e7;0;159.71;0.63058;0.63065;0.32567;0.20491;0.1;0.057133;0.30573;-4.4976e-4;0;0;0;0;-3.8886e-4;0.019429;140;153.94;64.551;-179.93;NaN;-2.61;727.68;329.72;0.031814;0.13921
10.514;2614.6;168.74;-22.591;187.87;23.08;-1040.1;-0.63552;1040.1;-179.96;82.589;4.7244;52;19.985;9.8041;0.18303;0.0065713;0.44639;-0.0048497;11649;0;4.9398;0.091443;1906.9;1158.3;5.3466;0.56619;24185934;0;158.29;0.63013;0.63019;0.32575;0.20457;0.09981;0.057058;0.30459;-2.97e-4;0;0;0;0;5.5474e-6;0.019364;140;153.94;64.499;-179.93;NaN;-2.645;727.19;329.7;0.032197;0.13969
10.546;2620;168.02;-22.151;187.15;22.79;-1042.7;-0.6386;1042.7;-179.96;82.428;5.358;52;19.985;9.8041;0.068191;0.0065715;3.3236;-0.0091469;11649;0;4.9398;0.091443;1908.3;1158.3;5.3571;0.56403;24081224;0;156.85;0.62967;0.62968;0.32583;0.20422;0.099614;0.021197;0.11327;-3.3395e-4;0;0;0;0;3.0993e-4;0.019299;140;153.94;64.567;-179.93;NaN;-2.6802;726.7;329.67;0.048295;0.14016
10.594;2628.1;166.97;-21.287;186.08;22.348;-1046.7;-0.64322;1046.7;-179.96;82.13;6.8044;52;19.985;9.8041;0.19051;0.0065716;-0.95303;-0.0036545;11649;0;4.9398;0.091443;1906.4;1158.3;5.3433;0.56116;2.394e7;0;154.97;0.62906;0.62913;0.32594;0.20377;0.099354;0.059336;0.31689;-1.2999e-5;0;0;0;0;-2.575e-5;0.019198;140;153.94;64.699;-179.93;NaN;-2.7328;725.96;329.64;0.031558;0.14062
10.626;2633.4;166.31;-21.111;185.38;22.218;-1049.3;-0.64624;1049.3;-179.96;81.911;6.9268;52;19.985;9.8041;0.21889;0.0065714;3.5866;-0.0038401;11649;0;4.9398;0.091443;1905.9;1158.3;5.3395;0.55927;23847681;0;153.73;0.62866;0.62876;0.32601;0.20347;0.099184;0.068188;0.3633;1.3961e-4;0;0;0;0;3.672e-4;0.019132;140;153.94;64.658;-179.93;NaN;-2.767;725.48;329.62;0.027732;0.14109
10.654;2638;165.72;-21.267;184.78;22.2;-1051.6;-0.6489;1051.6;-179.96;81.726;6.3708;52;19.985;9.804;0.12774;0.0065711;6.8833;-0.0035383;11649;0;4.9398;0.091443;1907;1158.3;5.3479;0.5576;23765902;0;152.62;0.62831;0.62834;0.32608;0.2032;0.099034;0.039704;0.21095;1.5017e-4;0;0;0;0;0.0013608;0.019074;140;153.94;64.509;-179.93;NaN;-2.7969;725.05;329.6;0.041597;0.14169
10.695;2644.9;164.82;-21.769;183.87;22.333;-1055;-0.65289;1055;-179.96;81.491;4.9847;52;19.985;9.804;0.11077;0.0065708;-7.0123;1.7314e-4;11649;0;4.9398;0.091443;1907.1;1158.3;5.3483;0.55496;23638073;0;150.92;0.62776;0.62778;0.32617;0.20279;0.098799;0.034397;0.18565;2.963e-4;0;0;0;0;-0.001426;0.018989;140;153.94;64.2;-179.93;NaN;-2.8416;724.43;329.58;0.05;0.14215
10.745;2653.1;163.73;-21.933;182.79;22.341;-1059;-0.65769;1059;-179.96;81.267;4.2468;52;19.985;9.804;0.23511;0.0065709;-0.58294;0.0033307;11649;0;4.9398;0.091443;1905.1;1158.3;5.3342;0.55167;2.348e7;0;148.84;0.62707;0.62718;0.3263;0.20227;0.098507;0.073146;0.39007;-4.6184e-4;0;0;0;0;-9.9741e-6;0.018892;140;153.94;64;-179.93;NaN;-2.895;723.67;329.54;0.026611;0.14256
10.772;2657.4;163.15;-21.503;182.22;22.063;-1061.2;-0.66025;1061.2;-179.96;81.146;4.9402;52;19.984;9.804;0.10688;0.0065703;2.4895;0.0046148;11649;0;4.9398;0.091443;1906.8;1158.3;5.3465;0.55021;23407456;0;147.87;0.62677;0.62679;0.32635;0.20204;0.098377;0.033154;0.17678;-4.0767e-4;0;0;0;0;1.829e-4;0.018841;140;153.94;64.03;-179.93;NaN;-2.9232;723.28;329.53;0.039917;0.14299
10.812;2663.9;162.31;-20.831;181.36;21.687;-1064.4;-0.66409;1064.4;-179.96;80.922;6.0325;52;19.984;9.804;0.10097;0.0065699;-2.0228;3.9209e-4;11649;0;4.9398;0.091443;1906.8;1158.3;5.346;0.54788;23294064;0;146.39;0.62628;0.6263;0.32644;0.20167;0.098172;0.031302;0.16788;-1.915e-4;0;0;0;0;-1.218e-4;0.018761;140;153.94;64.136;-179.93;NaN;-2.9655;722.68;329.5;0.05;0.14342
10.862;2672;161.27;-20.679;180.3;21.508;-1068.5;-0.66891;1068.5;-179.96;80.621;5.9124;52;19.984;9.8039;0.09605;0.00657;1.3527;-0.0061141;11649;0;4.9398;0.091443;1906.6;1158.3;5.345;0.54435;23126031;0;144.19;0.62555;0.62557;0.32657;0.20112;0.097863;0.029751;0.15924;2.5907e-4;0;0;0;0;5.5186e-5;0.018662;140;153.94;64.15;-179.93;NaN;-3.018;721.94;329.47;0.05;0.14384
10.912;2680;160.23;-20.782;179.25;21.444;-1072.5;-0.67374;1072.5;-179.96;80.341;5.2902;52;19.984;9.8039;0.0067777;0.006569;-2.8277;-0.032683;11649;0;4.9398;0.091443;1907.7;1158.3;5.3526;0.54098;22964890;0;142.1;0.62486;0.62486;0.32669;0.2006;0.097569;0.002094;0.01182;-2.9807e-4;0;0;0;0;-2.4422e-4;0.018564;140;153.94;64.032;-179.93;NaN;-3.0703;721.21;329.44;0.05;0.14427
10.962;2688;159.19;-20.87;178.2;21.393;-1076.5;-0.67857;1076.5;-179.96;80.091;4.7002;52;19.984;9.8039;0.1062;0.0065694;-1.0253;-6.7565e-4;11649;0;4.9398;0.091443;1906.1;1158.3;5.341;0.53754;22801694;0;140.01;0.62415;0.62417;0.32681;0.20007;0.097272;0.032857;0.1755;3.2628e-4;0;0;0;0;-3.2525e-5;0.018468;140;153.94;63.925;-179.93;NaN;-3.1222;720.48;329.41;0.05;0.1447
11.012;2696;158.15;-20.677;177.17;21.198;-1080.5;-0.68341;1080.5;-179.96;79.862;4.6702;52;19.984;9.8039;0.096504;0.0065677;2.5158;-0.0025003;11649;0;4.9398;0.091443;1906;1158.3;5.3405;0.53394;22631418;0;137.84;0.62342;0.62343;0.32694;0.19951;0.096961;0.029829;0.15879;4.424e-4;0;0;0;0;1.9853e-4;0.018375;140;153.94;63.967;-179.93;NaN;-3.1738;719.75;329.38;0.05;0.14513
11.062;2703.8;157.13;-20.119;176.15;20.836;-1084.5;-0.68826;1084.5;-179.96;79.61;5.4186;52;19.984;9.8038;0.066286;0.0065667;-3.0349;-0.016565;11649;0;4.9398;0.091443;1906.3;1158.3;5.3423;0.53056;22471507;0;135.81;0.62273;0.62274;0.32707;0.19899;0.096673;0.020462;0.10989;-4.7573e-4;0;0;0;0;-2.9265e-4;0.01828;140;153.94;64.124;-179.93;NaN;-3.225;719.03;329.34;0.05;0.14556
11.112;2711.7;156.14;-19.75;175.13;20.587;-1088.5;-0.69311;1088.5;-179.96;79.325;5.8103;52;19.984;9.8038;0.15923;0.0065671;0.72964;-0.012193;11649;0;4.9398;0.091443;1904.8;1158.3;5.3316;0.52738;2.232e7;0;133.92;0.62209;0.62213;0.32718;0.1985;0.096403;0.04922;0.2622;2.6648e-4;0;0;0;0;1.7123e-5;0.018185;140;153.94;64.189;-179.93;NaN;-3.2759;718.31;329.31;0.043643;0.14599
11.156;2718.5;155.27;-19.807;174.25;20.522;-1091.9;-0.69735;1091.9;-179.96;79.08;5.3712;52;19.984;9.8038;0.083054;0.0065669;3.8771;-0.01874;11649;0;4.9398;0.091443;1905.7;1158.3;5.3384;0.52465;2.219e7;0;132.3;0.62154;0.62155;0.32728;0.19809;0.096173;0.025618;0.13629;-4.3514e-4;0;0;0;0;4.886e-4;0.018103;140;153.94;64.081;-179.93;NaN;-3.3201;717.69;329.29;0.05;0.14642
11.206;2726.2;154.28;-19.899;173.25;20.486;-1095.9;-0.70222;1095.9;-179.96;78.823;4.8691;52;19.984;9.8038;0.012508;0.0065675;-5.0256;-0.016224;11649;0;4.9398;0.091443;1906.6;1158.3;5.3446;0.52196;2.206e7;0;130.71;0.621;0.621;0.32737;0.19768;0.095947;0.0038504;0.021794;-4.1897e-4;0;0;0;0;-8.2955e-4;0.01801;140;153.94;63.847;-179.93;NaN;-3.3704;716.98;329.26;0.05;0.14685
11.256;2733.9;153.28;-20.044;172.26;20.488;-1099.8;-0.70709;1099.8;-179.96;78.598;4.2417;52;19.984;9.8038;0.13369;0.0065675;-2.5855;0.005296;11649;0;4.9398;0.091443;1904.7;1158.3;5.3312;0.51899;21917418;0;128.97;0.6204;0.62043;0.32747;0.19723;0.095698;0.041236;0.2202;3.0137e-4;0;0;0;0;-2.2213e-4;0.01792;140;153.94;63.646;-179.93;NaN;-3.4204;716.28;329.23;0.05;0.14729
11.306;2741.5;152.29;-19.706;171.27;20.24;-1103.7;-0.71197;1103.7;-179.96;78.379;4.6172;52;19.984;9.8037;0.047615;0.0065668;0.20513;0.0092571;11649;0;4.9398;0.091443;1905.8;1158.3;5.339;0.51626;21786309;0;127.38;0.61986;0.61986;0.32757;0.19682;0.095472;0.014652;0.078321;2.5021e-4;0;0;0;0;1.4133e-6;0.017831;140;153.94;63.597;-179.93;NaN;-3.47;715.58;329.2;0.05;0.14771
11.356;2749.1;151.31;-19.228;170.29;19.943;-1107.6;-0.71685;1107.6;-179.96;78.13;5.2928;52;19.984;9.8037;0.10408;0.0065661;0.7999;-0.014445;11649;0;4.9398;0.091443;1904.9;1158.3;5.3325;0.51369;21661714;0;125.89;0.61935;0.61937;0.32766;0.19643;0.095259;0.03205;0.1704;2.6754e-4;0;0;0;0;2.171e-5;0.017741;140;153.94;63.598;-179.93;NaN;-3.5193;714.89;329.17;0.05;0.14823
11.406;2756.7;150.36;-19.16;169.32;19.832;-1111.5;-0.72174;1111.5;-179.96;77.866;5.116;52;19.984;9.8037;0.077172;0.0065659;3.6264;-0.02749;11649;0;4.9398;0.091443;1905.1;1158.3;5.3343;0.51088;21527367;0;124.28;0.61879;0.6188;0.32776;0.19601;0.095028;0.023738;0.12591;-4.886e-4;0;0;0;0;4.5122e-4;0.01765;140;153.94;63.482;-179.92;NaN;-3.5684;714.2;329.14;0.05;0.14869
11.456;2764.2;149.39;-19.404;168.36;19.873;-1115.4;-0.72664;1115.4;-179.96;77.633;4.2906;52;19.984;9.8037;0.090357;0.0065659;-3.1799;-0.0096838;11649;0;4.9398;0.091443;1904.8;1158.3;5.332;0.50773;21379116;0;122.52;0.61817;0.61818;0.32786;0.19553;0.09477;0.027785;0.14819;9.5115e-5;0;0;0;0;-3.5132e-4;0.017562;140;153.94;63.295;-179.92;NaN;-3.6171;713.51;329.11;0.05;0.14911
11.506;2771.6;148.43;-19.208;167.4;19.705;-1119.3;-0.73156;1119.3;-179.96;77.417;4.3974;52;19.984;9.8036;0.059539;0.0065641;-1.0917;0.0016781;11649;0;4.9398;0.091443;1905.1;1158.3;5.3344;0.50508;21252265;0;121.02;0.61765;0.61765;0.32795;0.19514;0.094555;0.018287;0.098088;1.9625e-5;0;0;0;0;-4.1849e-5;0.017475;140;153.94;63.193;-179.93;NaN;-3.6655;712.83;329.08;0.05;0.14959
11.556;2779;147.47;-19.002;166.45;19.526;-1123.2;-0.73647;1123.2;-179.96;77.195;4.493;52;19.984;9.8036;0.026182;0.0065651;0.044026;0.003864;11649;0;4.9398;0.091443;1905.5;1158.3;5.3369;0.50212;21112488;0;119.38;0.61707;0.61707;0.32805;0.1947;0.094316;0.0080316;0.042506;3.1067e-4;0;0;0;0;6.8884e-8;0.017389;140;153.94;63.171;-179.93;NaN;-3.7135;712.15;329.05;0.05;0.15005
11.606;2786.4;146.52;-18.833;165.51;19.362;-1127;-0.74139;1127;-179.96;76.971;4.4944;52;19.984;9.8036;0.010514;0.0065651;0.65317;-0.0046398;11649;0;4.9398;0.091443;1905.6;1158.3;5.3377;0.49892;20963125;0;117.64;0.61645;0.61645;0.32816;0.19423;0.094059;0.0032224;0.016722;-4.7847e-4;0;0;0;0;1.5359e-5;0.017303;140;153.94;63.19;-179.92;NaN;-3.7613;711.48;329.02;0.05;0.15051
11.656;2793.7;145.59;-18.535;164.58;19.144;-1130.9;-0.74632;1130.9;-179.96;76.738;4.7892;52;19.983;9.8036;0.070111;0.0065649;0.25059;-0.013808;11649;0;4.9398;0.091443;1904.6;1158.3;5.3308;0.49607;20828197;0;116.08;0.61589;0.6159;0.32826;0.1938;0.093831;0.021504;0.11501;1.1104e-5;0;0;0;0;2.2873e-6;0.017217;140;153.94;63.207;-179.92;NaN;-3.8088;710.81;328.99;0.05;0.15101
11.706;2800.9;144.67;-18.462;163.65;19.033;-1134.7;-0.75125;1134.7;-179.96;76.502;4.6285;52;19.983;9.8035;0.046588;0.0065638;1.7972;-0.019496;11649;0;4.9398;0.091443;1904.9;1158.3;5.3324;0.49309;20688699;0;114.48;0.61532;0.61532;0.32836;0.19337;0.093595;0.014274;0.075667;-3.4238e-4;0;0;0;0;1.1909e-4;0.017132;140;153.94;63.153;-179.92;NaN;-3.856;710.15;328.96;0.05;0.15149
11.756;2808.1;143.74;-18.456;162.73;18.962;-1138.5;-0.75619;1138.5;-179.96;76.276;4.3482;52;19.983;9.8035;0.007985;0.0065635;-2.4088;-0.04772;11649;0;4.9398;0.091443;1905.3;1158.3;5.3356;0.49024;20554309;0;112.95;0.61477;0.61477;0.32845;0.19295;0.093369;0.0024433;0.013028;-8.1835e-5;0;0;0;0;-2.1648e-4;0.017048;140;153.94;63.042;-179.92;NaN;-3.9028;709.49;328.93;0.05;0.15198
