# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
1.3187;94.889;150.72;124.23;165.65;139.39;39.922;0.0022672;39.922;0.0032539;68.724;63.214;52;20.001;9.8119;0.071736;3.0262e-7;-9.0097;0.0074847;14875;3225.8;6.4812;0.093784;1904.5;1310.5;4.2426;0.49156;26518650;2363.9;158.67;0.61502;0.61503;0.32841;0.19314;0.093474;0.021985;0.095881;3.6073e-4;0;0;0;0;-0.0028256;0.01684;140;153.94;64.601;0.0056352;NaN;13.733;990.39;339.62;0.05;0.029686
1.3687;102.58;156.97;125.31;172.61;139.17;43.436;0.002626;43.436;0.0034639;71.803;60.534;52;20.001;9.8119;0.41889;6.9695e-7;-2.5156;-0.0048629;14827;3177.7;6.4621;0.093749;1900.4;1308.7;4.226;0.51211;27608391;2367.2;173.27;0.61903;0.61937;0.32771;0.19619;0.095129;0.12981;0.54876;4.8485e-4;0;0;0;0;-2.0299e-4;0.017558;140;153.94;64.917;0.0062176;NaN;13.683;989.49;339.59;0.02099;0.030117
1.3897;105.9;159.6;125.32;175.53;139.18;44.956;0.0027882;44.956;0.0035535;73.073;60.54;52;20.001;9.8118;0.399;6.4675e-7;1.541;-0.0047274;14788;3139;6.4468;0.093721;1901;1307.3;4.2412;0.52059;28056984;2369.1;179.46;0.62072;0.62102;0.32742;0.19747;0.095832;0.12379;0.52503;-3.1437e-4;0;0;0;0;7.3717e-5;0.017858;140;153.94;64.927;0.0064916;NaN;13.662;989.1;339.58;0.021189;0.03059
1.4109;109.31;162.25;125.04;178.48;139.11;46.518;0.0029594;46.518;0.0036451;74.361;60.947;52;20.001;9.8118;0.33807;0;5.2416;-0.0043855;14765;3116.1;6.4376;0.093704;1902.3;1306.4;4.2567;0.52931;28518508;2371.2;185.95;0.62248;0.6227;0.32711;0.1988;0.096567;0.10493;0.44631;-2.7777e-4;0;0;0;0;8.2505e-4;0.018161;140;153.94;64.854;0.0066106;NaN;13.639;988.7;339.56;0.024086;0.031057
1.435;113.26;165.26;124.48;181.83;139.02;48.327;0.0031632;48.327;0.0037503;75.839;61.881;52;20.001;9.8118;0.22666;0;8.7203;-0.0042637;14741;3091.4;6.4278;0.093687;1904.5;1305.5;4.2785;0.53941;29052256;2373.8;193.63;0.62454;0.62463;0.32675;0.20036;0.097433;0.070328;0.29882;3.4381e-4;0;0;0;0;0.0021991;0.018506;140;153.94;64.684;0.0065918;NaN;13.614;988.24;339.55;0.034604;0.031525
1.4696;119.05;169.54;123.08;186.63;138.91;50.989;0.003473;50.989;0.0039026;78.019;64.393;52;20.001;9.8118;0.072977;7.6788e-7;-10.371;-0.0041334;14709;3059.4;6.415;0.093663;1907.5;1304.3;4.309;0.55365;29803613;2377.7;204.77;0.62748;0.62749;0.32622;0.20258;0.098682;0.022637;0.10023;-3.1028e-4;0;0;0;0;-0.0029527;0.019005;140;153.94;64.338;0.0065747;NaN;13.576;987.56;339.53;0.05;0.03198
1.5196;127.68;175.65;121.45;193.56;138.71;54.972;0.0039555;54.972;0.0041227;81.321;67.01;52;20.001;9.8118;0.35281;-7.7651e-7;-2.9774;4.5456e-4;14663;3013.4;6.3965;0.09363;1905.1;1302.5;4.3037;0.57403;30876862;2380.9;221.5;0.6318;0.63204;0.32545;0.20582;0.10053;0.11056;0.47563;4.1569e-4;0;0;0;0;-2.2645e-4;0.019732;140;153.94;63.978;0.0064128;NaN;13.52;986.55;339.49;0.019136;0.032447
1.5387;131.06;177.97;121.46;196.21;138.65;56.541;0.0041507;56.541;0.0042061;82.604;66.882;52;20.001;9.8118;0.32071;-4.4331e-7;0.98114;1.48e-4;14625;2975.7;6.3813;0.093603;1906.1;1301.1;4.3215;0.5819;3.129e7;2382.7;228.11;0.63349;0.63369;0.32514;0.20709;0.10126;0.10061;0.43467;-1.9976e-4;0;0;0;0;2.3931e-5;0.020011;140;153.94;63.96;0.0064043;NaN;13.498;986.15;339.48;0.020337;0.032902
1.5591;134.71;180.44;121.7;199.02;138.48;58.234;0.0043643;58.234;0.004294;83.957;66.072;52;20.001;9.8118;0.22496;-3.9558e-7;4.4598;-4.9396e-4;14603;2954.2;6.3726;0.093587;1908.1;1300.3;4.3418;0.5902;31726442;2384.9;235.19;0.6353;0.6354;0.32482;0.20845;0.10204;0.070566;0.30616;3.3484e-4;0;0;0;0;4.8069e-4;0.020307;140;153.94;64.017;0.0065094;NaN;13.474;985.72;339.46;0.028041;0.033371
1.5871;139.82;183.87;122.35;202.89;138.2;60.614;0.0046693;60.614;0.0044137;85.785;64.254;52;20.001;9.8117;0.036033;0;6.8822;-0.012194;14577;2927.9;6.3619;0.093568;1911.8;1299.3;4.3749;0.60154;32321127;2388.1;245.09;0.6378;0.6378;0.32436;0.21031;0.10312;0.011288;0.048758;-4.4791e-4;0;0;0;0;0.0011021;0.020713;140;153.94;64.183;0.0069043;NaN;13.441;985.12;339.44;0.042061;0.033828
1.6292;147.66;189.04;123.4;208.69;137.73;64.278;0.0051526;64.278;0.0045929;88.421;61.171;52;20.001;9.8117;0.26258;-1.9599e-6;-3.3031;-0.0093312;14539;2889.7;6.3463;0.09354;1910.1;1297.8;4.3739;0.61881;33225643;2391;260.75;0.64167;0.6418;0.32365;0.2132;0.10481;0.082987;0.36321;9.5535e-5;0;0;0;0;-2.3994e-4;0.021315;140;153.94;64.425;0.0081705;NaN;13.39;984.2;339.41;0.021446;0.03432
1.6506;151.74;191.68;123.53;211.64;137.58;66.189;0.0054132;66.189;0.0046859;89.724;60.563;52;20.001;9.8117;0.31345;-1.8303e-6;1.3081;-0.011993;14504;2855.1;6.3322;0.093515;1910.3;1296.5;4.3845;0.62766;33688444;2392.8;269;0.64368;0.64388;0.32328;0.2147;0.1057;0.099382;0.43547;2.8527e-4;0;0;0;0;3.658e-5;0.02162;140;153.94;64.448;0.0087634;NaN;13.364;983.73;339.4;0.017356;0.034759
1.668;155.09;193.83;123.08;214.03;137.45;67.755;0.0056321;67.755;0.0047627;90.78;61.174;52;20.001;9.8117;0.24184;-2.0467e-6;4.9637;-0.016489;14483;2834;6.3235;0.0935;1912;1295.6;4.4025;0.63461;34051128;2394.6;275.53;0.64528;0.64539;0.32299;0.21589;0.1064;0.076699;0.33709;-3.1702e-4;0;0;0;0;5.1528e-4;0.021866;140;153.94;64.392;0.0090791;NaN;13.342;983.33;339.38;0.021912;0.035322
1.6899;159.36;196.51;122.11;217.04;137.27;69.759;0.0059193;69.759;0.0048617;92.136;62.71;52;20.001;9.8117;0.085421;-2.5503e-6;7.7716;-0.03463;14462;2812.6;6.3147;0.093484;1915.1;1294.8;4.4305;0.64337;34508004;2392.9;283.89;0.64731;0.64732;0.32261;0.2174;0.1073;0.027066;0.11877;4.106e-4;0;0;0;0;0.0012291;0.022178;140;153.94;64.248;0.0090629;NaN;13.314;982.83;339.37;0.032869;0.035761
1.7227;165.89;200.49;117.34;221.54;133.62;72.822;0.0063719;72.822;0.0050134;94.24;63.916;52;20.001;9.8117;0.1699;-2.6918e-6;-6.4707;-0.011146;14432;2782.8;6.3024;0.093463;1915.3;1293.6;4.4402;0.65642;35187326;2354.1;296.71;0.65037;0.65043;0.32204;0.21967;0.10866;0.054113;0.24076;2.2615e-4;0;0;0;0;-8.1863e-4;0.022648;140;153.94;63.997;0.0084594;NaN;13.272;982.07;339.34;0.028616;0.036245
1.7514;171.67;203.84;107.22;225.35;123.08;75.545;0.0067847;75.545;0.0051458;96.092;60.437;52;20.001;9.8116;0.26444;-2.7877e-6;-0.87556;-0.0082623;14399;2749.4;6.2886;0.093438;1915.2;1292.3;4.449;0.66752;35763575;2265.8;307.9;0.65302;0.65316;0.32154;0.22163;0.10984;0.084638;0.3765;-3.8876e-4;0;0;0;0;-1.4496e-5;0.023051;140;153.94;63.887;0.0077589;NaN;13.234;981.39;339.32;0.017669;0.036707
1.769;175.29;205.79;100.77;227.59;115.42;77.252;0.0070465;77.252;0.0052262;97.181;56.268;52;20.001;9.8116;0.17743;-2.7625e-6;2.5818;-0.012729;14374;2724.7;6.2784;0.09342;1917.2;1291.3;4.4701;0.67435;36117416;2093.2;314.84;0.65466;0.65472;0.32123;0.22285;0.11058;0.056797;0.25333;3.7332e-4;0;0;0;0;1.2352e-4;0.023286;140;153.94;63.904;0.0074622;NaN;13.211;980.96;339.3;0.0257;0.03714
1.7947;180.61;208.38;99.431;230.53;112.73;79.768;0.0074349;79.768;0.0053403;98.597;53.113;52;20.001;9.8116;0.011906;-3.395e-6;-4.5154;-0.211;14353;2703.5;6.2695;0.093405;1920.5;1290.5;4.5001;0.6834;36584550;2062.5;324.2;0.65685;0.65685;0.32082;0.22447;0.11156;0.0038081;0.017202;-4.8189e-4;0;0;0;0;-3.6791e-4;0.023597;140;153.94;64.004;0.0073666;NaN;13.176;980.34;339.28;0.03855;0.037631
1.8333;188.72;212.22;97.361;234.85;109.37;83.608;0.0080331;83.608;0.005505;100.59;49.823;52;20.001;9.8116;0.16916;-4.9222e-6;-0.5792;-0.02057;14323;2673.7;6.2571;0.093383;1919.9;1289.3;4.5039;0.6963;37247862;2036.3;337.88;0.66002;0.66008;0.32022;0.22681;0.11299;0.054478;0.24543;3.9023e-4;0;0;0;0;-5.8324e-6;0.024047;140;153.94;64.117;0.0085482;NaN;13.123;979.39;339.25;0.024837;0.038063
1.8581;194.02;214.64;96.042;237.57;107.96;86.122;0.0084322;86.122;0.0056099;101.83;49.303;52;20.001;9.8116;0.16179;-4.9673e-6;3.4847;-0.024005;14294;2644.5;6.2449;0.093362;1921;1288.1;4.5201;0.70447;37666731;2015.6;346.69;0.66205;0.66211;0.31984;0.22831;0.11391;0.052225;0.23536;3.5263e-4;0;0;0;0;2.0627e-4;0.024329;140;153.94;64.08;0.0097027;NaN;13.089;978.77;339.23;0.025269;0.038533
1.8834;199.48;217.06;93.82;240.29;106.07;88.71;0.0088535;88.71;0.0057182;103.09;49.473;52;20.001;9.8116;0.086993;-6.5498e-6;6.7514;-0.046981;14271;2621.4;6.2352;0.093345;1923;1287.2;4.5416;0.7128;38093577;1989.5;355.81;0.66414;0.66416;0.31944;0.22984;0.11486;0.028109;0.12702;4.8096e-4;0;0;0;0;7.5637e-4;0.024613;140;153.94;63.947;0.010358;NaN;13.053;978.13;339.21;0.037903;0.038979
1.9213;207.77;220.57;89.466;244.29;102.94;92.654;0.009518;92.654;0.0058858;105;50.919;52;20.001;9.8115;0.12933;-1.1352e-5;-6.1868;-0.022417;14241;2592.2;6.2229;0.093324;1924;1286.1;4.5567;0.72474;38702154;1961.8;369.14;0.66717;0.6672;0.31886;0.23207;0.11624;0.04198;0.19148;5.449e-5;0;0;0;0;-6.1453e-4;0.025033;140;153.94;63.677;0.0099126;NaN;12.999;977.15;339.18;0.029292;0.039407
1.9506;214.27;223.18;87.204;247.3;101.1;95.752;0.010054;95.752;0.0060161;106.52;51.156;52;20.001;9.8115;0.2039;-1.29e-5;-0.49345;-0.012251;14210;2561.2;6.2098;0.093302;1924.1;1284.8;4.5665;0.73355;3.915e7;1942.2;379.19;0.66943;0.66951;0.31843;0.23373;0.11727;0.066465;0.30314;-1.6875e-4;0;0;0;0;-3.8165e-6;0.025354;140;153.94;63.575;0.0089663;NaN;12.957;976.39;339.15;0.018036;0.039833
1.9686;218.31;224.76;86.691;249.12;100.06;97.681;0.010391;97.681;0.0060952;107.43;49.963;52;20.001;9.8115;0.14054;-1.2929e-5;3.018;-0.013081;14189;2539.4;6.2005;0.093286;1925.7;1283.9;4.5842;0.73902;39427061;1924.9;385.46;0.67084;0.67088;0.31816;0.23477;0.11791;0.045837;0.20968;3.6599e-4;0;0;0;0;1.4067e-4;0.025548;140;153.94;63.599;0.0086558;NaN;12.931;975.92;339.14;0.025665;0.040304
1.9943;224.11;226.99;86.258;251.67;98.337;100.45;0.010879;100.45;0.0062051;108.69;47.22;52;20.001;9.8115;0.014964;-1.3439e-5;-4.8789;-0.14572;14169;2519.6;6.1921;0.093272;1928.5;1283.1;4.6098;0.74669;39815298;1908.4;394.38;0.67283;0.67283;0.31778;0.23623;0.11883;0.0048804;0.022932;-1.247e-4;0;0;0;0;-3.6017e-4;0.025818;140;153.94;63.71;0.0088717;NaN;12.893;975.24;339.11;0.038497;0.040752
2.0328;232.91;230.32;85.387;255.43;96.041;104.67;0.01163;104.67;0.0063661;110.44;43.965;52;20.002;9.8115;0.18139;-1.6564e-5;0.40766;-0.021935;14141;2491.8;6.1803;0.093251;1927.7;1282;4.6126;0.75813;40392943;1895.2;407.98;0.67584;0.67591;0.3172;0.23843;0.12021;0.05958;0.27503;4.01e-4;0;0;0;0;2.4397e-6;0.026211;140;153.94;63.814;0.010578;NaN;12.836;974.21;339.08;0.018565;0.04119
2.0513;237.2;231.91;84.735;257.22;95.486;106.73;0.012004;106.73;0.0064441;111.26;44.018;52;20.002;9.8114;0.16063;-1.6116e-5;4.3693;-0.025016;14117;2467.6;6.17;0.093234;1928.8;1281;4.6271;0.76356;40666066;1886.2;414.49;0.67728;0.67733;0.31692;0.23949;0.12087;0.052837;0.2442;2.8262e-4;0;0;0;0;2.7632e-4;0.026397;140;153.94;63.769;0.011289;NaN;12.808;973.7;339.06;0.020589;0.041637
2.0719;241.99;233.64;82.858;259.18;94.484;109.03;0.01243;109.03;0.0065322;112.19;45.407;52;20.002;9.8114;0.02982;-1.5646e-5;6.834;-0.11781;14100;2451;6.1629;0.093222;1931.4;1280.3;4.6506;0.76924;40950665;1874.3;421.35;0.67879;0.67879;0.31662;0.2406;0.12157;0.0098031;0.045028;1.819e-4;0;0;0;0;6.6611e-4;0.026603;140;153.94;63.648;0.011546;NaN;12.777;973.14;339.04;0.030883;0.04207
2.1028;249.25;236.17;79.933;262.08;92.9;112.52;0.013093;112.52;0.006667;113.63;47.34;52;20.002;9.8114;0.15267;-1.4583e-5;-4.0747;-0.018028;14078;2429.2;6.1535;0.093206;1930.9;1279.4;4.6534;0.77763;4.137e7;1862.4;431.67;0.68104;0.68109;0.31619;0.24224;0.12261;0.050459;0.23482;1.7287e-4;0;0;0;0;-2.3176e-4;0.026911;140;153.94;63.463;0.01109;NaN;12.73;972.29;339.01;0.020618;0.042512
2.1234;254.13;237.81;78.883;263.99;92.119;114.87;0.013548;114.87;0.0067577;114.61;47.574;52;20.002;9.8114;0.19062;-1.5547e-5;0.68912;-0.012189;14057;2407.3;6.1441;0.09319;1931.1;1278.5;4.6617;0.78308;41641361;1853.9;438.45;0.68252;0.68259;0.3159;0.24332;0.1233;0.063171;0.29414;-3.5099e-4;0;0;0;0;6.5377e-6;0.027115;140;153.94;63.427;0.010462;NaN;12.698;971.72;338.99;0.016217;0.042935
2.1397;258;239.09;78.534;265.48;91.347;116.74;0.013913;116.74;0.0068285;115.38;46.654;52;20.002;9.8114;0.14964;-1.6624e-5;4.3874;-0.014862;14041;2391.7;6.1374;0.093179;1932.3;1277.9;4.6747;0.78733;41852174;1845.5;443.74;0.68367;0.68372;0.31568;0.24416;0.12383;0.049628;0.23209;4.6721e-5;0;0;0;0;2.6217e-4;0.027275;140;153.94;63.469;0.010157;NaN;12.673;971.26;338.98;0.020318;0.043372
2.16;262.87;240.69;78.529;267.32;90.106;119.09;0.014375;119.09;0.006916;116.31;44.185;52;20.002;9.8114;0.018966;-1.6322e-5;6.8972;-0.13618;14025;2376.2;6.1307;0.093167;1934.9;1277.2;4.6978;0.79271;4.212e7;1833.8;450.5;0.68514;0.68514;0.31539;0.24524;0.12451;0.0062862;0.029056;-3.5433e-4;0;0;0;0;6.3921e-4;0.027472;140;153.94;63.59;0.010133;NaN;12.641;970.69;338.96;0.030478;0.043806
2.1904;270.25;243.1;78.434;270.05;88.22;122.65;0.015081;122.65;0.0070449;117.6;40.385;52;20.002;9.8113;0.17395;-1.5919e-5;-3.1459;-0.01989;14004;2354.7;6.1214;0.093152;1934;1276.3;4.6975;0.80087;42524197;1822.9;460.95;0.68738;0.68745;0.31495;0.24687;0.12556;0.058005;0.2726;-5.5734e-5;0;0;0;0;-1.3031e-4;0.027758;140;153.94;63.76;0.010919;NaN;12.593;969.83;338.93;0.0167;0.044239
2.2071;274.32;244.42;78.058;271.53;87.625;124.62;0.015476;124.62;0.0071149;118.27;39.813;52;20.002;9.8113;0.1913;-1.6147e-5;1.2677;-0.016418;13984;2334.7;6.1127;0.093137;1934.4;1275.5;4.7064;0.80524;4.274e7;1815.6;466.6;0.68859;0.68867;0.31472;0.24775;0.12612;0.06392;0.30099;3.7062e-4;0;0;0;0;2.0933e-5;0.027911;140;153.94;63.777;0.011553;NaN;12.567;969.35;338.91;0.014947;0.044752
2.2221;277.98;245.58;77.022;272.83;86.916;126.4;0.015834;126.4;0.0071777;118.87;40.274;52;20.002;9.8113;0.14083;-1.6841e-5;4.8471;-0.022322;13971;2321.3;6.1069;0.093128;1935.6;1274.9;4.7195;0.80908;4.293e7;1807.5;471.55;0.68966;0.6897;0.31451;0.24853;0.12662;0.047077;0.22203;3.2407e-4;0;0;0;0;3.0316e-4;0.028047;140;153.94;63.73;0.012035;NaN;12.543;968.92;338.9;0.02006;0.045232
2.2422;282.92;247.11;75.025;274.57;85.877;128.79;0.016325;128.79;0.0072627;119.69;41.785;52;20.002;9.8113;0.016494;-1.8054e-5;7.1673;-0.15958;13956;2306.4;6.1004;0.093117;1938.1;1274.3;4.7416;0.81419;43181311;1795.9;478.2;0.69108;0.69108;0.31423;0.24957;0.12728;0.0055111;0.025369;-1.8991e-4;0;0;0;0;6.5462e-4;0.02823;140;153.94;63.603;0.012382;NaN;12.511;968.34;338.88;0.030091;0.045712
2.2722;290.39;249.33;72.068;277.14;84.353;132.41;0.017083;132.41;0.0073919;120.99;43.835;52;20.002;9.8113;0.15232;-1.7925e-5;-3.7231;-0.01033;13934;2285.1;6.0912;0.093101;1937.4;1273.4;4.7428;0.82167;43547959;1784.9;488.09;0.69318;0.69323;0.31382;0.2511;0.12826;0.051178;0.24246;1.6527e-4;0;0;0;0;-1.7347e-4;0.028504;140;153.94;63.423;0.012091;NaN;12.462;967.46;338.85;0.017793;0.046192
2.29;294.84;250.62;71.306;278.64;83.719;134.57;0.017542;134.57;0.0074687;121.78;43.866;52;20.002;9.8113;0.16915;-1.742e-5;0.71173;-0.0062273;13914;2264.8;6.0823;0.093087;1937.8;1272.5;4.752;0.82601;4.376e7;1777.1;493.87;0.69441;0.69447;0.31358;0.25199;0.12884;0.05695;0.27066;-3.6561e-4;0;0;0;0;6.2736e-6;0.028665;140;153.94;63.396;0.011783;NaN;12.434;966.94;338.83;0.015758;0.046628
2.3058;298.8;251.74;71.073;279.95;82.893;136.49;0.017954;136.49;0.0075364;122.47;42.659;52;20.002;9.8112;0.11509;-1.6766e-5;4.2341;-0.0074727;13900;2250.6;6.0761;0.093076;1939.2;1271.9;4.7658;0.82985;43947656;1768.6;499;0.6955;0.69552;0.31336;0.25278;0.12935;0.038767;0.18455;-2.0765e-4;0;0;0;0;2.1999e-4;0.028806;140;153.94;63.437;0.011661;NaN;12.408;966.48;338.82;0.022885;0.047022
2.3287;304.58;253.38;71.197;281.83;81.492;139.31;0.018561;139.31;0.0076341;123.41;39.647;52;20.002;9.8112;0.031435;-1.6231e-5;-5.7322;-0.038804;13884;2234.8;6.0692;0.093065;1941.2;1271.3;4.785;0.83546;44221323;1756.6;506.56;0.69709;0.6971;0.31305;0.25395;0.1301;0.010596;0.050956;7.594e-5;0;0;0;0;-3.9786e-4;0.029007;140;153.94;63.56;0.011737;NaN;12.37;965.8;338.8;0.034327;0.047418
2.363;313.32;255.83;70.65;284.61;79.525;143.57;0.019492;143.57;0.0077791;124.72;36.507;52;20.002;9.8112;0.16331;-1.2452e-5;0.37754;-0.010753;13862;2212.3;6.0593;0.093049;1940.7;1270.3;4.7883;0.84383;44628292;1746.3;518.02;0.69949;0.69955;0.31258;0.25569;0.13123;0.055379;0.26479;-7.7515e-5;0;0;0;0;1.6922e-6;0.029298;140;153.94;63.666;0.012421;NaN;12.313;964.77;338.76;0.01541;0.048038
2.3784;317.27;256.92;70.103;285.84;79.105;145.49;0.019918;145.49;0.0078438;125.28;36.65;52;20.002;9.8112;0.14433;-1.3288e-5;4.2914;-0.011575;13842;2192.9;6.0507;0.093034;1941.5;1269.5;4.8003;0.8476;44811027;1739.5;523.2;0.70058;0.70062;0.31236;0.25648;0.13174;0.049001;0.23466;2.7198e-4;0;0;0;0;2.1671e-4;0.029426;140;153.94;63.63;0.012754;NaN;12.288;964.31;338.75;0.017218;0.049003
2.3956;321.7;258.12;68.601;287.2;78.279;147.66;0.020401;147.66;0.0079164;125.92;37.702;52;20.002;9.8112;0.064311;-1.2249e-5;7.3043;-0.024724;13829;2180.1;6.0451;0.093025;1943.3;1268.9;4.8167;0.85177;45013000;1730.6;528.96;0.70179;0.7018;0.31212;0.25736;0.13231;0.02184;0.10441;4.3561e-4;0;0;0;0;6.2179e-4;0.029568;140;153.94;63.527;0.012981;NaN;12.259;963.79;338.73;0.025828;0.049475
2.4215;328.39;259.86;65.862;289.21;77.066;150.92;0.02114;150.92;0.0080258;126.93;40.017;52;20.002;9.8112;0.096447;-1.1775e-5;-6.467;-0.012348;13813;2163.3;6.0376;0.093013;1943.8;1268.2;4.8256;0.85782;45304818;1720.1;537.42;0.70355;0.70357;0.31177;0.25864;0.13314;0.032858;0.15945;-4.1481e-4;0;0;0;0;-4.8062e-4;0.029782;140;153.94;63.335;0.013169;NaN;12.215;963.01;338.7;0.02472;0.049946
2.4462;334.83;261.48;64.24;291.1;75.989;154.07;0.021865;154.07;0.0081311;127.94;40.59;52;20.002;9.8111;0.15227;-1.1442e-5;-0.79609;-0.0038714;13793;2143.5;6.0289;0.092999;1944;1267.4;4.8327;0.8635;45577495;1711.7;545.44;0.70521;0.70526;0.31145;0.25984;0.13392;0.052061;0.25137;3.6712e-4;0;0;0;0;-7.1888e-6;0.029987;140;153.94;63.242;0.013028;NaN;12.174;962.25;338.68;0.015464;0.050442
2.4616;338.88;262.47;64.088;292.27;75.323;156.05;0.022326;156.05;0.008197;128.56;39.576;52;20.002;9.8111;0.10885;-1.1618e-5;2.7816;-0.0030923;13777;2127.8;6.0219;0.092987;1945.1;1266.7;4.8458;0.86703;45746722;1704;550.43;0.70625;0.70627;0.31124;0.26059;0.13441;0.037241;0.18031;3.9476e-4;0;0;0;0;8.7061e-5;0.030113;140;153.94;63.259;0.012927;NaN;12.147;961.78;338.66;0.021369;0.050984
2.483;344.51;263.85;64.151;293.87;74.007;158.81;0.022972;158.81;0.0082877;129.38;36.901;52;20.002;9.8111;0.0094129;-1.1902e-5;-4.6908;-0.065968;13763;2113.4;6.0155;0.092977;1947.3;1266.1;4.8655;0.87187;45978016;1692.9;557.31;0.70767;0.70767;0.31096;0.26163;0.13509;0.0032214;0.01624;-3.767e-4;0;0;0;0;-2.4488e-4;0.030285;140;153.94;63.346;0.01288;NaN;12.111;961.12;338.64;0.032054;0.051479
2.5151;353;265.92;63.658;296.22;72.154;162.98;0.023958;162.98;0.0084226;130.52;33.967;52;20.002;9.8111;0.12292;-1.3099e-5;-0.02078;-0.0098224;13742;2092.5;6.0062;0.092962;1946.9;1265.2;4.8693;0.87898;46316637;1682.5;567.56;0.70978;0.70982;0.31054;0.26316;0.13609;0.042293;0.20609;-1.3937e-4;0;0;0;0;0;0.030533;140;153.94;63.434;0.013222;NaN;12.056;960.12;338.6;0.018176;0.051962
2.5332;357.84;267.07;62.847;297.53;71.53;165.35;0.024527;165.35;0.0084988;131.14;34.158;52;20.002;9.8111;0.097637;-1.3535e-5;3.7679;-0.0065455;13722;2072.8;5.9974;0.092947;1947.9;1264.3;4.8824;0.88293;46503909;1674;573.28;0.71096;0.71098;0.3103;0.26401;0.13665;0.033639;0.16375;-8.091e-5;0;0;0;0;1.5411e-4;0.03067;140;153.94;63.398;0.013542;NaN;12.024;959.55;338.59;0.022651;0.052459
2.5559;363.91;268.48;60.79;299.15;70.471;168.33;0.025248;168.33;0.0085936;131.93;35.647;52;20.002;9.811;0.0056205;-1.3603e-5;-5.8352;0.0031282;13706;2056.9;5.9903;0.092936;1949.9;1263.6;4.902;0.88776;46731502;1662.2;580.28;0.71241;0.71241;0.31002;0.26506;0.13733;0.0019374;0.0097304;1.6038e-4;0;0;0;0;-3.6566e-4;0.030841;140;153.94;63.282;0.013591;NaN;11.985;958.84;338.56;0.033976;0.052963
2.5899;373.07;270.51;58.04;301.52;68.857;172.84;0.02635;172.84;0.0087352;133.18;37.049;52;20.003;9.811;0.11628;-1.136e-5;-0.86091;0.0072238;13684;2034.7;5.9803;0.09292;1949.6;1262.7;4.9064;0.89468;47055945;1651.4;590.46;0.71449;0.71452;0.3096;0.26657;0.13832;0.040296;0.19725;4.3923e-4;0;0;0;0;-7.8383e-6;0.031097;140;153.94;63.155;0.01375;NaN;11.925;957.77;338.53;0.018296;0.053472
2.6082;378.02;271.58;57.873;302.77;68.178;175.28;0.026955;175.28;0.0088112;133.86;36.042;52;20.003;9.811;0.077402;-1.2724e-5;2.7727;0.0071002;13664;2014.3;5.9712;0.092905;1950.7;1261.8;4.921;0.89841;4.723e7;1641.9;595.95;0.71562;0.71563;0.30938;0.26738;0.13886;0.026852;0.13173;-3.0134e-4;0;0;0;0;8.0639e-5;0.031234;140;153.94;63.175;0.013981;NaN;11.893;957.19;338.51;0.027142;0.053947
2.6353;385.42;273.16;57.838;304.6;66.478;178.93;0.027868;178.93;0.0089239;134.8;32.774;52;20.003;9.811;0.052974;-1.2567e-5;-3.3063;6.3094e-4;13646;1996.5;5.9631;0.092892;1952;1261;4.9356;0.90398;4.749e7;1628.6;604.99;0.7182;0.71821;0.30862;0.26991;0.13967;0.018418;0.090809;-2.7887e-4;0;0;0;0;-1.1327e-4;0.03143;140;153.94;63.272;0.014471;NaN;11.845;956.32;338.48;0.038874;0.054498
2.6742;396.08;275.4;56.132;307.17;64.366;184.19;0.029209;184.19;0.0090862;136.04;31.499;52;20.003;9.8109;0.069272;-4.4978e-6;3.1133;6.6689e-4;13621;1971.6;5.9519;0.092874;1953.1;1259.9;4.9511;0.91172;47848878;1615.5;618.08;0.72229;0.7223;0.30735;0.27415;0.14079;0.024183;0.12003;-2.1059e-4;0;0;0;0;9.8763e-5;0.0317;140;153.94;63.264;0.014493;NaN;11.775;955.07;338.43;0.028897;0.054982
